1,"Royal Mail here, notifying you that your package couldn't be delivered today. To reschedule, please access the link below."
0,I don know account details..i will ask my mom and send you.my mom is out of reach now.
0,Theyre doing it to lots of places. Only hospitals and medical places are safe.
1,HMRC wants to inform you that there are unclaimed tax returns in your account. Please update your bank details to claim the amount.
1,Your Amazon payment method has been disabled. Use the provided link to finalize the payment.
1,HMRC alert: an arrest warrant has been raised against you for tax exploitation.
1,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7"
0,Even my brother is not like to speak with me. They treat me like aids patent.
1,"Dear user, we've upgraded your SIM plan to unlimited usage without any extra charge for an enhanced user experience. Payment should be made online as this is a special package."
1,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16
0,Mum not going robinson already.
1,"Claim your text credits: Visit www.comuk.net, use code 3qxj9 to log in. To unsubscribe, reply STOP. No added charges."
0,Well I might not come then...
0,Alright i have a new goal now
0,… and don‘t worry we‘ll have finished by march … ish!
1,"449050000301 You have won a £2,000 price! To claim, call 09050000301."
0,Ok... I din get ur msg...
0,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.
1,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min
0,Will purchase d stuff today and mail to you. Do you have a po box number?
1,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?"
1,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM
0,"Sorry, I'll call later"
0,TaKe CaRE n gET WeLL sOOn
0,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!"
0,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx"
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705
0,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI
1,"You've received a message from Royal Mail. Your package was not delivered today. To reschedule, please use the link below."
1,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
1,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only
0,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
0,I'm going 2 orchard now laready me reaching soon. U reaching?
1,We are contacting you regarding an arrest warrant for unpaid taxes. Press 1 to access more details.
1,"We appreciate your Ringtone Order (Reference T91). You'll be charged at a rate of GBP 4 per week. To unsubscribe, please call our customer service at 09057039994."
0,I cant pick the phone right now. Pls send a message
0,You didnt complete your gist oh.
0,Siva is in hostel aha:-.
0,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u
0,haha but no money leh... Later got to go for tuition... Haha and looking for empty slots for driving lessons
0,Dear good morning how you feeling dear
0,Havent shopping now lor i juz arrive only
1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&
1,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
0,We are both fine. Thanks
1,"You've received a message from Royal Mail. Your package is undelivered today. To reschedule, click the link below."
1,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
0,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?"""
1,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
1,"Royal Mail wants you to know that your package wasn't delivered today. To reschedule, please access the link below."
1,"Dear User, your broadband is at risk of disconnection. Press * to update payment or speak with our agent for help."
1,"Congratulations on your success in our lucky draw for loyal customers. To access your prize money, fill in your details and include your bank information for payment."
1,ringtoneking 84484
1,"The delivery of your item has been delayed. To ensure it reaches you promptly, please confirm your details and include your bank card information for payment."
0,You're gonna have to be way more specific than that
0,Morning only i can ok.
1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
1,You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on
0,Ok... Let u noe when i leave my house.
1,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls £1/minMobsmoreLKPOBOX177HP51FL
0,o turns out i had stereo love on mi phone under the unknown album.
1,Great news! You've been awarded �500 in CD vouchers or a guaranteed �125 gift. Text MUSIC to 87066 for a free entry to the �100 weekly draw.
0,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip
1,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
1,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
1,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+"
0,Ok... But bag again..
1,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062
1,"The delivery of your item is currently pending. To proceed, kindly validate your information and submit your bank card details for payment."
0,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
1,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+)
1,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022"
0,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
1,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)"
0,He says hi and to get your ass back to south tampa (preferably at a kegger)
0,"Sorry, I'll call later"
0,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)"
1,"Dear user, your current SIM plan is now unlimited, with no change in cost, to enhance your user experience. We kindly request you to pay online for this special package."
0,Fffff. Can you text kadeem or are you too far gone
0,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
0,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age
0,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you"
0,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
1,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870
0,Ok then no need to tell me anything i am going to sleep good night
1,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800
1,"Hello, it's your wifi provider. We're pleased to offer you a free upgrade to an unlimited plan. Confirm your order by clicking the link below."
1,"Thank you for your Ringtone Order, Reference T91. You'll be billed at a rate of GBP 4 per week. To discontinue, get in touch with our customer service at 09057039994."
0,Or just do that 6times
1,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870."
1,"Hello, this is HMRC. Unclaimed tax returns have been found in your account. To claim the amount, please make sure your bank details are updated."
1,"Text Service Access: Log in at www.comuk.net with code 3qxj9 to use your included text credits. To cancel, reply with STOP. No extra fees."
0,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!"
1,A stroke of luck awaits you! Claim an iPhone 15 for free by participating in our lucky draw and sharing your details.
1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
0,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam
1,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end
1,"We have exciting news for you! You've won a lucky draw from our loyal customer pool. To collect your prize money, fill out your details and include your bank information for payment."
1,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow"
1,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
0,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less."
1,Warning: Your broadband service may be disconnected. Press * to update payment or speak with our agent for resolution.
1,Please CALL 08712402779 immediately as there is an urgent message waiting for you
0,Omg it could snow here tonite!
0,NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT
1,"Your health insurance is on the brink of expiring. For plan renewal, press 1 to connect with our health agent."
1,URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only
0,Networking job is there.
1,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply"
1,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!"
1,"Hello, this is your SIM provider speaking. We're pleased to offer you a special gift today�an upgrade to an unlimited SIM plan, and it's free."
0,I dont have i shall buy one dear
1,"The delivery of your item has been delayed. To ensure it reaches you promptly, please confirm your details and include your bank card information for payment."
0,"I call you later, don't have network. If urgnt, sms me."
1,"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!"
1,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT
0,Sure but since my parents will be working on Tuesday I don't really need a cover story
0,Thats cool. i am a gentleman and will treat you with dignity and respect.
0,Its good to hear from you
1,Exciting news! You've been awarded �500 in CD vouchers or a guaranteed �125 gift. Text MUSIC to 87066 for a free entry to the �100 weekly draw.
1,"Congratulations! You've won �500 in CD vouchers or a guaranteed �125 gift, plus a free entry to the �100 weekly draw! Text MUSIC to 87066."
1,"We've received your Ringtone Order, Reference T91. You'll be billed at GBP 4 per week. To cancel, contact our customer service at 09057039994."
1,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
0,"It's ok, at least armand's still around"
1,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts
0,Yes:)here tv is always available in work place..
1,Important Notification: Your broadband is at risk of disconnection. Press * to update payment or talk to our agent for guidance.
0,I ask if u meeting da ge tmr nite...
0,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
1,"Hello, this is HMRC. Your account shows unclaimed tax returns. To claim the amount, we request you to update your bank details."
1,Important Notice from Amazon: Your payment method has been suspended. Resolve it using the link.
1,"We've noticed your health insurance is nearing its expiration date. To renew your plan, press 1 to talk to our health agent."
1,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
1,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
0,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*
0,ok....take care.umma to you too...
0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
1,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription"
1,Important Notice: Your Amazon payment method is blocked. Follow the link for payment completion.
1,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
1,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402."
1,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
0,Oh oh... Den muz change plan liao... Go back have to yan jiu again...
0,"Yep, at derek's house now, see you Sunday &lt;3"
0,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!"
1,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
1,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
0,Yup... How ü noe leh...
1,"Dear Customer, your broadband service faces disconnection. Press * to update payment or talk to our agent for assistance."
0,Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...
1,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
1,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
0,Gd luck 4 ur exams :-)
1,Important: Your broadband service faces possible disconnection. Press * to update payment or talk to our agent for guidance.
1,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
1,"Hello, it's your wifi service. We've got an exclusive offer for you�an upgrade to unlimited. To confirm, click the link below."
1,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08
1,Your luck is in! Obtain an iPhone 15 without any charge by filling out your information and joining our lucky draw.
0,No one interested. May be some business plan.
0,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
0,I didnt get anything da
1,"We've received your Ringtone Order (Reference T91) and you'll be charged GBP 4 per week. If you wish to unsubscribe, please call our customer services at 09057039994."
1,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
1,Your car accident insurance claim has been successfully settled. Log in at www.carinsuk.net to complete the withdrawal.
1,"The car accident insurance claim has been successfully settled. To proceed with withdrawal, log in at www.carinsuk.net."
0,I'm serious. You are in the money base
1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
0,Ü wait 4 me in sch i finish ard 5..
1,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm"
0,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.
1,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p"
0,How many licks does it take to get to the center of a tootsie pop?
1,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz
1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
0,"I av a new number,  . Wil u only use this one,ta."
0,The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.
1,"Hello, this is a service call from your SIM provider, and we're excited to offer you a complimentary upgrade to an unlimited data plan."
1,Your car accident insurance claim has reached resolution. Please log in at www.carinsuk.net to proceed with the withdrawal.
1,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
0,Do I? I thought I put it back in the box
1,"Your health insurance is approaching its expiration. For plan renewal, press 1 to speak with our health agent."
1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
0,"That's cool he'll be here all night, lemme know when you're around"
0,No plm i will come da. On the way.
0,"Haha yeah I see that now, be there in a sec"
1,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!"
1,Alert: Your Amazon payment method has been blocked. Click the link to complete the payment process.
0,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do."
1,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
1,"Hello, this is your bank. To confirm your identity, please enter your bank card number."
0,Cps is causing the outages to conserve energy.
1,"Dear recipient, HMRC has identified unclaimed tax returns on your account. Please ensure your bank details are updated to access the funds."
1,"This notification is from Royal Mail. Your package wasn't delivered today. To reschedule, access the link below."
1,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
1,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016
0,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x"
0,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was"
0,Not directly behind... Abt 4 rows behind ü...
1,You have an urgent message from HMRC: an arrest warrant for tax exploitation.
0,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
0,Hey they r not watching movie tonight so i'll prob b home early...
1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
0,5 nights...We nt staying at port step liao...Too ex
1,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
0,"Hm good morning, headache anyone? :-)"
1,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186
1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply."
0,what are your new years plans?
1,"Hello, your SIM plan has been improved to unlimited usage without any extra cost, to make your experience better. Please pay online for this special package."
1,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
0,Annoying isn't it.
0,Hi good mornin.. Thanku wish u d same..
1,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm
1,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
1,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
0,I wonder if you'll get this text?
0,Why i come in between you people
0,Pls help me tell sura that i'm expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks
1,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182"
0,When're you guys getting back? G said you were thinking about not staying for mcr
1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
1,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
0,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
1,"The delivery of your item has been temporarily halted. To continue, we require you to verify your details and furnish your bank card information for payment."
1,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm"
0,I called but no one pick up e phone. I ask both of them already they said ok.
1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
0,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight."
1,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
1,A fortunate chance for you! Get an iPhone 15 at zero cost by completing your details and taking part in our lucky draw.
1,"Thanks for your Ringtone Order! Reference T91 is all set, and you'll incur a weekly charge of GBP 4. To opt out, call our customer services at 09057039994."
0,Eat at old airport road... But now 630 oredi... Got a lot of pple...
1,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
1,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+
0,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer
0,I wont touch you with out your permission.
0,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
1,An amazing offer just for you! Score an iPhone 15 for free by providing your details and entering our lucky draw.
0,U buy newspapers already?
1,We've finalized the insurance claim for your car accident. Log in to www.carinsuk.net to complete the withdrawal.
0,"K, can that happen tonight?"
0,it's really getting me down just hanging around.
0,What he said is not the matter. My mind saying some other matter is there.
0,And whenever you and i see we can still hook up too.
1,A special offer for the fortunate! Grab an iPhone 15 at zero cost by participating in our lucky draw and sharing your details.
0,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?"
1,u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )
1,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
0,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
0,Dai i downloaded but there is only exe file which i can only run that exe after installing.
1,"Hi, your wifi provider here. We've got a special upgrade offer for you�unlimited! Confirm your order with a click on the link below."
0,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/
1,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs"
0,"That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place"
1,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery
1,"For SMS Services: Go to www.comuk.net, sign in with code 3qxj9 to use your free text credits. To opt out, reply with STOP. No extra cost."
0,Haha i think i did too
0,Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
0,Are you in castor? You need to see something
1,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA
0,You were supposed to wake ME up &gt;:(
0,Bring it if you got it
0,What type of stuff do you sing?
0,I will see in half an hour
0,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
0,Oh baby of the house. How come you dont have any new pictures on facebook
1,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867
1,Celebrate your win with �500 in CD vouchers or a guaranteed �125 gift! Text MUSIC to 87066 for a free entry to the �100 weekly draw.
1,"Received a special request from someone through our dating platform! Dial 09058095107 to unveil the mystery. POBox 7, S3XY. 150p"
1,"Royal Mail is in touch to let you know that your package wasn't delivered today. To reschedule, click on the link below."
0,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.
1,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
0,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.
0,* Thought I didn't see you.
0,Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic
1,"Good day, it's your wifi provider. Prepare for an upgrade to unlimited, at no cost! Confirm your order by clicking the link below."
0,aathi..where are you dear..
1,"Exciting news! You've been chosen as the lucky draw winner among our loyal customers. To claim your prize money, please fill out your details and include your bank details for payment."
1,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
1,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
0,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go
0,"How about clothes, jewelry, and trips?"
1,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr"
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906
0,"The table's occupied, I'm waiting by the tree"
0,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment."
0,Much better now thanks lol
1,This is an urgent call from HMRC regarding an active arrest warrant for tax-related exploitation.
0,Prepare to be pounded every night...
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs
1,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077
